customer_id,organization_name,organization_type,organization_subtype,size_category,employee_count,subscription_tier,monthly_revenue,setup_date,primary_contact_name,primary_contact_email,primary_contact_phone,street_address,city,state,zip_code,time_zone,payment_methods,integration_count,last_login_date,support_tier,created_at,updated_at
VANCO0890,City Nonprofit Center #9,nonprofit,foundation,small,23,standard,1965.00,2016-05-25,Lisa Rodriguez,lisa.rodriguez@citynonprofitcenter9.org,555-643-6604,3642 School Blvd,Phoenix,AZ,85076,America/Phoenix,"[""online"", ""mobile""]",9,2024-10-04,basic,2016-05-25 11:05:00,2024-11-18 11:11:00
VANCO0891,Valley Nonprofit Center #8,nonprofit,community,medium,51,basic,7377.00,2016-04-16,Sarah Martinez,sarah.martinez@valleynonprofitcenter8.org,555-570-9860,742 School Blvd,Charlotte,NC,28232,America/New_York,"[""online"", ""mobile"", ""text""]",5,2024-10-11,basic,2016-04-16 13:56:00,2024-11-19 13:06:00
VANCO0892,City Nonprofit Center #10,nonprofit,community,small,36,basic,1972.00,2017-12-26,Patricia Miller,patricia.miller@citynonprofitcenter10.org,555-443-8024,2312 Park Ave,Houston,TX,77025,America/Chicago,"[""online"", ""mobile"", ""text""]",11,2024-10-14,basic,2017-12-26 13:35:00,2024-11-15 12:13:00
VANCO0893,City Nonprofit Center #11,nonprofit,community,small,33,standard,1591.00,2021-12-01,William Smith,william.smith@citynonprofitcenter11.org,555-952-2294,1867 School St,Houston,TX,77042,America/Chicago,"[""online"", ""mobile""]",15,2024-11-08,basic,2021-12-01 08:28:00,2024-11-20 13:16:00
VANCO0894,Community Nonprofit Center #10,nonprofit,charity,small,24,standard,830.00,2017-07-26,Mary Jones,mary.jones@communitynonprofitcenter10.org,555-799-9011,8071 Oak Ave,Houston,TX,77062,America/Chicago,"[""online"", ""mobile"", ""text""]",14,2024-10-16,basic,2017-07-26 11:53:00,2024-11-19 15:09:00
VANCO0895,Valley Nonprofit Center #9,nonprofit,foundation,small,6,standard,531.00,2022-03-21,William Johnson,william.johnson@valleynonprofitcenter9.org,555-229-8696,5728 Park Dr,Houston,TX,77023,America/Chicago,"[""online"", ""mobile"", ""text""]",8,2024-10-20,basic,2022-03-21 09:18:00,2024-11-19 09:01:00
VANCO0896,County Nonprofit Center #12,nonprofit,community,small,7,basic,500.00,2021-08-15,Robert Williams,robert.williams@countynonprofitcenter12.org,555-748-4409,9674 School Blvd,New York,NY,10056,America/New_York,"[""online""]",6,2024-10-02,basic,2021-08-15 16:35:00,2024-11-15 15:49:00
VANCO0897,Valley Nonprofit Center #10,nonprofit,charity,medium,90,standard,4682.00,2024-06-22,David Brown,david.brown@valleynonprofitcenter10.org,555-290-8820,1439 Main Ave,Boston,MA,2156,America/New_York,"[""online"", ""mobile"", ""text""]",4,2024-10-15,basic,2024-06-22 16:43:00,2024-11-15 11:17:00
VANCO0898,County Nonprofit Center #13,nonprofit,foundation,small,18,standard,1283.00,2016-11-01,John Davis,john.davis@countynonprofitcenter13.org,555-586-7128,8668 Main Dr,Denver,CO,80239,America/Denver,"[""online"", ""mobile""]",5,2024-10-13,basic,2016-11-01 08:08:00,2024-11-15 16:45:00
VANCO0899,Metro Nonprofit Center #4,nonprofit,charity,medium,51,standard,5499.00,2017-02-13,Lisa Rodriguez,lisa.rodriguez@metrononprofitcenter4.org,555-569-5331,1420 Park Dr,Philadelphia,PA,19154,America/New_York,"[""online""]",10,2024-10-06,basic,2017-02-13 09:01:00,2024-11-20 17:12:00
VANCO0900,City Nonprofit Center #12,nonprofit,foundation,small,27,basic,1249.00,2023-01-03,David Rodriguez,david.rodriguez@citynonprofitcenter12.org,555-794-8979,1080 School Dr,San Diego,CA,92145,America/Los_Angeles,"[""online"", ""text""]",3,2024-11-13,basic,2023-01-03 11:47:00,2024-11-15 13:29:00
VANCO0901,Metro Nonprofit Center #5,nonprofit,community,medium,97,premium,6611.00,2021-06-15,John Smith,john.smith@metrononprofitcenter5.org,555-956-1126,3326 Church Dr,San Antonio,TX,78233,America/Chicago,"[""online"", ""text""]",6,2024-11-18,premium,2021-06-15 12:39:00,2024-11-15 17:11:00
VANCO0902,Community Nonprofit Center #11,nonprofit,foundation,medium,82,standard,5076.00,2018-10-24,Mary Rodriguez,mary.rodriguez@communitynonprofitcenter11.org,555-667-9150,3282 Oak St,Jacksonville,FL,32285,America/New_York,"[""online"", ""mobile""]",4,2024-11-09,basic,2018-10-24 10:06:00,2024-11-16 11:37:00
VANCO0903,County Nonprofit Center #14,nonprofit,community,small,35,basic,1338.00,2016-09-27,Michael Brown,michael.brown@countynonprofitcenter14.org,555-517-8050,9754 Park Dr,Dallas,TX,75274,America/Chicago,"[""online"", ""mobile""]",5,2024-11-17,basic,2016-09-27 11:58:00,2024-11-18 16:13:00
VANCO0904,Metro Nonprofit Center #6,nonprofit,foundation,small,11,basic,1004.00,2024-12-17,John Brown,john.brown@metrononprofitcenter6.org,555-854-5677,8678 Park St,Dallas,TX,75268,America/Chicago,"[""online"", ""mobile""]",1,2024-10-15,basic,2024-12-17 16:09:00,2024-11-18 10:14:00
VANCO0905,City Nonprofit Center #13,nonprofit,foundation,small,50,basic,1830.00,2023-02-26,William Smith,william.smith@citynonprofitcenter13.org,555-377-9988,2210 Park St,Seattle,WA,98166,America/Los_Angeles,"[""online""]",4,2024-11-19,basic,2023-02-26 16:14:00,2024-11-19 10:41:00
VANCO0906,County Nonprofit Center #15,nonprofit,charity,small,20,premium,1517.00,2017-05-06,Mary Garcia,mary.garcia@countynonprofitcenter15.org,555-617-9513,5341 Park Dr,San Antonio,TX,78260,America/Chicago,"[""online""]",6,2024-11-18,premium,2017-05-06 09:59:00,2024-11-19 10:45:00
VANCO0907,Valley Nonprofit Center #11,nonprofit,foundation,medium,136,basic,5825.00,2018-04-10,Robert Rodriguez,robert.rodriguez@valleynonprofitcenter11.org,555-697-2166,1773 Oak St,Houston,TX,77001,America/Chicago,"[""online"", ""mobile""]",10,2024-10-09,basic,2018-04-10 15:19:00,2024-11-16 13:39:00
VANCO0908,County Nonprofit Center #16,nonprofit,charity,medium,77,standard,5149.00,2022-08-03,Mary Smith,mary.smith@countynonprofitcenter16.org,555-635-5472,206 School Blvd,Fort Worth,TX,76107,America/Chicago,"[""online"", ""mobile"", ""text""]",2,2024-10-04,basic,2022-08-03 15:48:00,2024-11-16 08:50:00
VANCO0909,County Nonprofit Center #17,nonprofit,community,small,50,standard,1141.00,2022-05-13,Robert Brown,robert.brown@countynonprofitcenter17.org,555-696-1235,2059 Oak Ave,Columbus,OH,43255,America/New_York,"[""online"", ""mobile""]",4,2024-10-19,basic,2022-05-13 08:00:00,2024-11-16 10:18:00
VANCO0910,City Nonprofit Center #14,nonprofit,community,medium,99,standard,6830.00,2016-10-17,John Miller,john.miller@citynonprofitcenter14.org,555-302-7074,7175 School St,San Diego,CA,92130,America/Los_Angeles,"[""online"", ""mobile""]",1,2024-10-16,basic,2016-10-17 12:03:00,2024-11-16 17:37:00
VANCO0911,Valley Nonprofit Center #12,nonprofit,foundation,small,7,basic,1206.00,2015-09-24,William Davis,william.davis@valleynonprofitcenter12.org,555-909-9525,6494 Park Blvd,Chicago,IL,60613,America/Chicago,"[""online"", ""text""]",13,2024-10-08,basic,2015-09-24 16:07:00,2024-11-16 09:13:00
VANCO0912,Community Nonprofit Center #12,nonprofit,community,medium,69,premium,6204.00,2023-12-17,William Williams,william.williams@communitynonprofitcenter12.org,555-748-4779,6901 Park Ave,Philadelphia,PA,19183,America/New_York,"[""online"", ""mobile"", ""text""]",8,2024-11-19,premium,2023-12-17 08:37:00,2024-11-15 10:13:00
VANCO0913,Valley Nonprofit Center #13,nonprofit,community,medium,86,standard,5471.00,2023-05-04,Patricia Garcia,patricia.garcia@valleynonprofitcenter13.org,555-657-6668,5018 School Dr,San Jose,CA,95116,America/Los_Angeles,"[""online""]",15,2024-11-08,basic,2023-05-04 15:02:00,2024-11-16 12:18:00
VANCO0914,Valley Nonprofit Center #14,nonprofit,foundation,large,231,basic,12680.00,2016-01-16,Lisa Martinez,lisa.martinez@valleynonprofitcenter14.org,555-343-5254,7835 Park Dr,Fort Worth,TX,76195,America/Chicago,"[""online""]",13,2024-10-04,basic,2016-01-16 09:49:00,2024-11-19 10:03:00
VANCO0915,County Nonprofit Center #18,nonprofit,community,medium,144,standard,6699.00,2015-06-15,Lisa Garcia,lisa.garcia@countynonprofitcenter18.org,555-911-2842,9405 Church Ave,Boston,MA,2123,America/New_York,"[""online""]",7,2024-10-20,basic,2015-06-15 13:50:00,2024-11-18 16:16:00
VANCO0916,Valley Nonprofit Center #15,nonprofit,foundation,large,465,basic,21755.00,2015-09-15,Sarah Johnson,sarah.johnson@valleynonprofitcenter15.org,555-171-4284,3765 Oak St,San Jose,CA,95172,America/Los_Angeles,"[""online"", ""pos""]",13,2024-10-14,basic,2015-09-15 11:03:00,2024-11-19 13:19:00
VANCO0917,Community Nonprofit Center #13,nonprofit,community,small,30,premium,1732.00,2015-12-14,Michael Rodriguez,michael.rodriguez@communitynonprofitcenter13.org,555-326-3535,150 Park St,Phoenix,AZ,85058,America/Phoenix,"[""online"", ""mobile""]",13,2024-10-09,premium,2015-12-14 12:30:00,2024-11-18 10:41:00
VANCO0918,Community Nonprofit Center #14,nonprofit,community,medium,99,basic,5458.00,2020-02-08,Patricia Miller,patricia.miller@communitynonprofitcenter14.org,555-432-4664,5359 Park Dr,Columbus,OH,43292,America/New_York,"[""online"", ""mobile""]",10,2024-11-19,basic,2020-02-08 10:59:00,2024-11-18 08:10:00
VANCO0919,Metro Nonprofit Center #7,nonprofit,community,small,10,basic,888.00,2016-01-28,John Johnson,john.johnson@metrononprofitcenter7.org,555-351-8314,6659 Park Blvd,New York,NY,10048,America/New_York,"[""online"", ""mobile"", ""text""]",5,2024-10-01,basic,2016-01-28 14:00:00,2024-11-16 08:28:00
VANCO0920,Valley Nonprofit Center #16,nonprofit,community,small,41,standard,1673.00,2022-09-17,Mary Johnson,mary.johnson@valleynonprofitcenter16.org,555-882-3774,8587 Main Ave,Boston,MA,2192,America/New_York,"[""online""]",8,2024-10-14,basic,2022-09-17 14:31:00,2024-11-18 15:42:00
VANCO0921,Community Nonprofit Center #15,nonprofit,community,large,400,basic,10865.00,2016-06-22,Jennifer Miller,jennifer.miller@communitynonprofitcenter15.org,555-393-2777,8403 Park Ave,Los Angeles,CA,90088,America/Los_Angeles,"[""online"", ""mobile""]",1,2024-11-16,basic,2016-06-22 17:54:00,2024-11-19 09:58:00
VANCO0922,County Nonprofit Center #19,nonprofit,foundation,medium,83,basic,4216.00,2017-01-17,William Miller,william.miller@countynonprofitcenter19.org,555-564-5437,6703 Church Ave,Phoenix,AZ,85074,America/Phoenix,"[""online"", ""mobile"", ""text""]",12,2024-10-05,basic,2017-01-17 15:44:00,2024-11-18 15:54:00
VANCO0923,Metro Nonprofit Center #8,nonprofit,community,large,157,basic,10196.00,2018-01-15,Sarah Miller,sarah.miller@metrononprofitcenter8.org,555-346-6333,6729 Church Ave,Boston,MA,2165,America/New_York,"[""online""]",1,2024-10-04,basic,2018-01-15 14:53:00,2024-11-20 09:04:00
VANCO0924,County Nonprofit Center #20,nonprofit,charity,large,337,basic,24259.00,2021-04-24,Jennifer Martinez,jennifer.martinez@countynonprofitcenter20.org,555-681-6399,8173 Oak Dr,Los Angeles,CA,90060,America/Los_Angeles,"[""online"", ""mobile""]",2,2024-11-05,basic,2021-04-24 10:32:00,2024-11-18 15:31:00
VANCO0925,City Nonprofit Center #15,nonprofit,charity,large,347,premium,23208.00,2024-08-22,Patricia Davis,patricia.davis@citynonprofitcenter15.org,555-656-5536,6900 Oak Ave,Houston,TX,77015,America/Chicago,"[""online""]",5,2024-11-11,premium,2024-08-22 13:59:00,2024-11-17 17:00:00
VANCO0926,Valley Nonprofit Center #17,nonprofit,community,small,24,standard,675.00,2022-01-27,Jennifer Brown,jennifer.brown@valleynonprofitcenter17.org,555-578-8906,6666 Oak Blvd,Fort Worth,TX,76115,America/Chicago,"[""online"", ""mobile""]",6,2024-10-18,basic,2022-01-27 17:57:00,2024-11-17 10:33:00
VANCO0927,Community Nonprofit Center #16,nonprofit,community,medium,81,premium,4240.00,2024-05-02,Jennifer Williams,jennifer.williams@communitynonprofitcenter16.org,555-505-7907,6886 Church Dr,Austin,TX,73317,America/Chicago,"[""online"", ""text""]",15,2024-10-07,premium,2024-05-02 09:24:00,2024-11-20 10:20:00
VANCO0928,Valley Nonprofit Center #18,nonprofit,charity,small,30,basic,657.00,2023-04-23,Jennifer Smith,jennifer.smith@valleynonprofitcenter18.org,555-663-8469,6125 School St,Boston,MA,2193,America/New_York,"[""online""]",8,2024-10-02,basic,2023-04-23 10:09:00,2024-11-16 08:15:00
VANCO0929,City Nonprofit Center #16,nonprofit,charity,small,32,basic,1787.00,2022-01-11,Lisa Johnson,lisa.johnson@citynonprofitcenter16.org,555-677-4409,8415 Church Dr,Houston,TX,77084,America/Chicago,"[""online""]",3,2024-10-03,basic,2022-01-11 10:32:00,2024-11-18 10:04:00
VANCO0930,Valley Nonprofit Center #19,nonprofit,foundation,small,30,basic,974.00,2021-02-15,William Brown,william.brown@valleynonprofitcenter19.org,555-594-3513,5396 School St,Phoenix,AZ,85067,America/Phoenix,"[""online"", ""mobile""]",1,2024-11-13,basic,2021-02-15 16:51:00,2024-11-15 17:23:00
VANCO0931,County Nonprofit Center #21,nonprofit,foundation,small,18,basic,951.00,2015-09-19,Robert Miller,robert.miller@countynonprofitcenter21.org,555-896-4950,1551 Park St,San Jose,CA,95189,America/Los_Angeles,"[""online""]",9,2024-11-03,basic,2015-09-19 09:31:00,2024-11-17 13:39:00
VANCO0932,County Nonprofit Center #22,nonprofit,foundation,medium,87,basic,7876.00,2020-10-18,Patricia Miller,patricia.miller@countynonprofitcenter22.org,555-650-8153,5239 Oak Ave,Boston,MA,2122,America/New_York,"[""online"", ""mobile"", ""text""]",10,2024-10-12,basic,2020-10-18 12:10:00,2024-11-19 09:19:00
VANCO0933,County Nonprofit Center #23,nonprofit,foundation,small,16,basic,1545.00,2023-06-05,Lisa Martinez,lisa.martinez@countynonprofitcenter23.org,555-469-2094,898 School Ave,Phoenix,AZ,85045,America/Phoenix,"[""online"", ""mobile"", ""text""]",11,2024-10-15,basic,2023-06-05 11:18:00,2024-11-16 15:43:00
VANCO0934,Metro Nonprofit Center #9,nonprofit,charity,small,22,standard,1561.00,2023-06-22,Robert Williams,robert.williams@metrononprofitcenter9.org,555-155-3312,1658 Main Ave,Philadelphia,PA,19186,America/New_York,"[""online"", ""mobile"", ""text""]",8,2024-11-12,basic,2023-06-22 12:14:00,2024-11-19 13:43:00
VANCO0935,Valley Nonprofit Center #20,nonprofit,charity,small,7,standard,915.00,2018-01-28,Michael Rodriguez,michael.rodriguez@valleynonprofitcenter20.org,555-727-7179,1824 Church Ave,Columbus,OH,43246,America/New_York,"[""online"", ""mobile""]",12,2024-11-20,basic,2018-01-28 11:57:00,2024-11-17 10:31:00
VANCO0936,County Nonprofit Center #24,nonprofit,foundation,small,34,standard,1875.00,2022-01-22,Michael Garcia,michael.garcia@countynonprofitcenter24.org,555-248-7069,1745 Main St,San Jose,CA,95158,America/Los_Angeles,"[""online"", ""mobile""]",15,2024-10-16,basic,2022-01-22 17:24:00,2024-11-18 08:38:00
VANCO0937,Metro Nonprofit Center #10,nonprofit,community,small,36,basic,1015.00,2019-06-23,Jennifer Miller,jennifer.miller@metrononprofitcenter10.org,555-872-4370,7543 Park Ave,Austin,TX,73354,America/Chicago,"[""online"", ""mobile""]",14,2024-10-19,basic,2019-06-23 10:08:00,2024-11-20 15:29:00
VANCO0938,Metro Nonprofit Center #11,nonprofit,charity,small,6,premium,907.00,2020-08-18,John Miller,john.miller@metrononprofitcenter11.org,555-746-8046,933 Oak Ave,Denver,CO,80259,America/Denver,"[""online""]",4,2024-11-13,premium,2020-08-18 12:45:00,2024-11-18 15:45:00
VANCO0939,County Nonprofit Center #25,nonprofit,foundation,medium,76,standard,4889.00,2024-07-24,William Martinez,william.martinez@countynonprofitcenter25.org,555-527-2084,3138 Main St,San Francisco,CA,94102,America/Los_Angeles,"[""online"", ""mobile""]",10,2024-10-09,basic,2024-07-24 16:29:00,2024-11-17 08:02:00
VANCO0940,Metro Nonprofit Center #12,nonprofit,community,small,14,basic,1674.00,2022-10-22,Patricia Garcia,patricia.garcia@metrononprofitcenter12.org,555-143-2527,6550 School Ave,Indianapolis,IN,46209,America/New_York,"[""online"", ""text""]",10,2024-11-02,basic,2022-10-22 08:16:00,2024-11-18 13:43:00
VANCO0941,Metro Nonprofit Center #13,nonprofit,charity,small,35,standard,1061.00,2018-08-20,William Garcia,william.garcia@metrononprofitcenter13.org,555-281-8484,9327 School Dr,San Diego,CA,92151,America/Los_Angeles,"[""online""]",5,2024-10-05,basic,2018-08-20 10:38:00,2024-11-20 15:49:00
VANCO0942,Valley Nonprofit Center #21,nonprofit,community,small,30,premium,922.00,2015-04-06,Jennifer Davis,jennifer.davis@valleynonprofitcenter21.org,555-208-8229,8259 Park St,Austin,TX,73344,America/Chicago,"[""online"", ""mobile"", ""text""]",11,2024-10-01,premium,2015-04-06 14:00:00,2024-11-20 12:28:00
VANCO0943,Metro Nonprofit Center #14,nonprofit,foundation,small,29,basic,1230.00,2024-11-22,John Garcia,john.garcia@metrononprofitcenter14.org,555-775-1292,2904 Oak Dr,San Antonio,TX,78234,America/Chicago,"[""online""]",7,2024-11-02,basic,2024-11-22 14:20:00,2024-11-17 16:10:00
VANCO0944,Community Nonprofit Center #17,nonprofit,community,small,5,basic,1811.00,2021-04-14,Lisa Williams,lisa.williams@communitynonprofitcenter17.org,555-909-8284,6225 Church Blvd,New York,NY,10052,America/New_York,"[""online"", ""mobile"", ""text""]",12,2024-11-10,basic,2021-04-14 08:18:00,2024-11-17 16:11:00
VANCO0945,City Nonprofit Center #17,nonprofit,foundation,medium,141,basic,7468.00,2015-11-23,Lisa Rodriguez,lisa.rodriguez@citynonprofitcenter17.org,555-994-6619,1383 Oak St,Houston,TX,77058,America/Chicago,"[""online"", ""mobile""]",7,2024-11-01,basic,2015-11-23 08:01:00,2024-11-20 17:10:00
VANCO0946,Metro Childcare Center,childcare,preschool,small,45,premium,1444.00,2023-08-08,David Rodriguez,david.rodriguez@metrochildcarecenter.org,555-587-5223,2222 Church Ave,Boston,MA,2155,America/New_York,"[""online"", ""text""]",13,2024-10-03,premium,2023-08-08 12:35:00,2024-11-18 09:26:00
VANCO0947,Metro Childcare Center #1,childcare,daycare,small,7,basic,1913.00,2022-01-23,Patricia Jones,patricia.jones@metrochildcarecenter1.org,555-192-7293,1415 Oak Dr,San Diego,CA,92123,America/Los_Angeles,"[""online"", ""text""]",9,2024-10-03,basic,2022-01-23 17:44:00,2024-11-19 14:34:00
VANCO0948,County Childcare Center,childcare,preschool,medium,149,standard,6305.00,2023-12-20,Patricia Davis,patricia.davis@countychildcarecenter.org,555-418-5760,3069 Church St,Denver,CO,80209,America/Denver,"[""online"", ""mobile""]",2,2024-10-12,basic,2023-12-20 17:53:00,2024-11-15 17:10:00
VANCO0949,Valley Childcare Center,childcare,daycare,medium,105,standard,5370.00,2023-07-06,Michael Brown,michael.brown@valleychildcarecenter.org,555-961-2004,208 School St,Charlotte,NC,28220,America/New_York,"[""online"", ""mobile"", ""text""]",6,2024-10-11,basic,2023-07-06 12:16:00,2024-11-20 08:52:00
VANCO0950,County Childcare Center #1,childcare,preschool,small,25,premium,1433.00,2017-02-23,Lisa Johnson,lisa.johnson@countychildcarecenter1.org,555-525-5148,6788 Main Blvd,Houston,TX,77053,America/Chicago,"[""online""]",1,2024-10-14,premium,2017-02-23 15:00:00,2024-11-20 09:20:00
VANCO0951,City Childcare Center,childcare,preschool,small,50,standard,1026.00,2017-01-09,David Williams,david.williams@citychildcarecenter.org,555-505-1006,2559 Main St,San Francisco,CA,94144,America/Los_Angeles,"[""online"", ""mobile""]",14,2024-10-19,basic,2017-01-09 15:51:00,2024-11-19 12:02:00
VANCO0952,City Childcare Center #1,childcare,preschool,medium,79,standard,5320.00,2023-03-01,Sarah Johnson,sarah.johnson@citychildcarecenter1.org,555-527-2484,7229 Main St,Seattle,WA,98166,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",6,2024-11-11,basic,2023-03-01 10:20:00,2024-11-18 12:53:00
VANCO0953,Metro Childcare Center #2,childcare,daycare,small,13,standard,538.00,2020-12-17,William Smith,william.smith@metrochildcarecenter2.org,555-343-2372,9933 Park Dr,San Francisco,CA,94166,America/Los_Angeles,"[""online"", ""mobile""]",13,2024-11-08,basic,2020-12-17 08:20:00,2024-11-17 11:53:00
