employee_id,customer_id,first_name,last_name,email,phone,title,role,department,hire_date,is_primary_contact,is_active,last_login_date,training_completed,permissions,created_at,updated_at
EMP3537,VANCO0886,Betty,Thompson,betty.thompson@metrononprofitcenter3.org,555-519-3963,Program Coordinator,teacher,Programs,2024-10-06,False,True,2024-11-13,True,"[""basic_access""]",2024-10-06 00:00:00,2024-11-20 14:30:00
EMP3538,VANCO0886,Gary,Davis,gary.davis@metrononprofitcenter3.org,555-395-2111,Volunteer Coordinator,director,Operations,2024-08-21,False,True,2024-11-13,False,"[""basic_access""]",2024-08-21 00:00:00,2024-11-20 14:30:00
EMP3539,VANCO0886,Paul,White,paul.white@metrononprofitcenter3.org,555-476-2551,Administrative Assistant,director,Administration,2025-06-12,False,True,2024-11-05,True,"[""basic_access""]",2025-06-12 00:00:00,2024-11-20 14:30:00
EMP3540,VANCO0886,William,Nguyen,william.nguyen@metrononprofitcenter3.org,555-195-7844,Finance Manager,finance,Finance,2025-02-05,False,True,2024-11-19,True,"[""billing"", ""reports""]",2025-02-05 00:00:00,2024-11-20 14:30:00
EMP3541,VANCO0887,Richard,Young,richard.young@communitynonprofitcenter8.org,555-418-5408,Development Coordinator,teacher,Operations,2025-05-16,True,True,2024-10-22,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-05-16 00:00:00,2024-11-20 14:30:00
EMP3542,VANCO0887,Nancy,Gonzalez,nancy.gonzalez@communitynonprofitcenter8.org,555-798-8932,Executive Director,admin,Operations,2025-04-26,False,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-26 00:00:00,2024-11-20 14:30:00
EMP3543,VANCO0887,Thomas,Campbell,thomas.campbell@communitynonprofitcenter8.org,555-563-3168,Administrative Assistant,volunteer,Administration,2025-02-04,False,True,2024-11-19,True,"[""basic_access""]",2025-02-04 00:00:00,2024-11-20 14:30:00
EMP3544,VANCO0887,Karen,Lewis,karen.lewis@communitynonprofitcenter8.org,555-455-4547,Program Director,admin,Programs,2025-01-06,False,True,2024-11-03,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-06 00:00:00,2024-11-20 14:30:00
EMP3545,VANCO0887,Elizabeth,Ramirez,elizabeth.ramirez@communitynonprofitcenter8.org,555-942-3666,Finance Manager,finance,Finance,2025-05-06,False,True,2024-10-23,True,"[""billing"", ""reports""]",2025-05-06 00:00:00,2024-11-20 14:30:00
EMP3546,VANCO0888,Joseph,Nguyen,joseph.nguyen@countynonprofitcenter11.org,555-293-1915,Program Coordinator,director,Programs,2022-05-08,True,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-05-08 00:00:00,2024-11-20 14:30:00
EMP3547,VANCO0888,Sandra,Rivera,sandra.rivera@countynonprofitcenter11.org,555-818-3865,Director,admin,Operations,2023-06-15,False,True,2024-11-03,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-06-15 00:00:00,2024-11-20 14:30:00
EMP3548,VANCO0888,Donna,Hall,donna.hall@countynonprofitcenter11.org,555-541-9943,Administrative Assistant,director,Administration,2024-12-02,False,True,2024-10-24,True,"[""basic_access""]",2024-12-02 00:00:00,2024-11-20 14:30:00
EMP3549,VANCO0888,Betty,Nelson,betty.nelson@countynonprofitcenter11.org,555-244-4807,Volunteer Coordinator,teacher,Operations,2024-01-30,False,True,2024-10-28,True,"[""basic_access""]",2024-01-30 00:00:00,2024-11-20 14:30:00
EMP3550,VANCO0889,Lisa,Wilson,lisa.wilson@communitynonprofitcenter9.org,555-248-5212,Program Officer,director,Administration,2017-08-01,True,True,2024-11-08,True,"[""billing"", ""reports"", ""settings"", ""users""]",2017-08-01 00:00:00,2024-11-20 14:30:00
EMP3551,VANCO0889,Joseph,Martinez,joseph.martinez@communitynonprofitcenter9.org,555-812-4142,President,admin,Operations,2015-11-02,False,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2015-11-02 00:00:00,2024-11-20 14:30:00
EMP3552,VANCO0889,Betty,Perez,betty.perez@communitynonprofitcenter9.org,555-815-6262,Finance Director,admin,Finance,2016-06-16,False,True,2024-11-01,False,"[""billing"", ""reports"", ""settings"", ""users""]",2016-06-16 00:00:00,2024-11-20 14:30:00
EMP3553,VANCO0889,Laura,Smith,laura.smith@communitynonprofitcenter9.org,555-341-2878,Grant Coordinator,volunteer,Operations,2020-07-22,False,True,2024-11-15,False,"[""basic_access""]",2020-07-22 00:00:00,2024-11-20 14:30:00
EMP3554,VANCO0890,Linda,Taylor,linda.taylor@citynonprofitcenter9.org,555-420-3924,Finance Director,admin,Finance,2021-04-02,True,True,2024-11-07,False,"[""billing"", ""reports"", ""settings"", ""users""]",2021-04-02 00:00:00,2024-11-20 14:30:00
EMP3555,VANCO0890,Paul,Perez,paul.perez@citynonprofitcenter9.org,555-914-3160,Administrative Assistant,teacher,Administration,2020-09-28,False,True,2024-11-11,True,"[""basic_access""]",2020-09-28 00:00:00,2024-11-20 14:30:00
EMP3556,VANCO0890,John,Allen,john.allen@citynonprofitcenter9.org,555-802-3563,Grant Coordinator,director,Operations,2018-12-10,False,True,2024-11-14,True,"[""basic_access""]",2018-12-10 00:00:00,2024-11-20 14:30:00
EMP3557,VANCO0890,George,Mitchell,george.mitchell@citynonprofitcenter9.org,555-921-2021,President,admin,Operations,2020-10-03,False,True,2024-10-24,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-10-03 00:00:00,2024-11-20 14:30:00
EMP3558,VANCO0891,Joseph,Lee,joseph.lee@valleynonprofitcenter8.org,555-849-6362,Volunteer Coordinator,director,Operations,2018-03-01,True,True,2024-11-14,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-03-01 00:00:00,2024-11-20 14:30:00
EMP3559,VANCO0891,George,Rivera,george.rivera@valleynonprofitcenter8.org,555-428-5751,Administrative Assistant,director,Administration,2018-04-25,False,True,2024-10-24,True,"[""basic_access""]",2018-04-25 00:00:00,2024-11-20 14:30:00
EMP3560,VANCO0891,Joseph,Walker,joseph.walker@valleynonprofitcenter8.org,555-664-8320,Finance Manager,finance,Finance,2020-06-05,False,True,2024-11-05,False,"[""billing"", ""reports""]",2020-06-05 00:00:00,2024-11-20 14:30:00
EMP3561,VANCO0891,Betty,Wilson,betty.wilson@valleynonprofitcenter8.org,555-838-9649,Program Coordinator,director,Programs,2016-05-06,False,True,2024-11-12,True,"[""basic_access""]",2016-05-06 00:00:00,2024-11-20 14:30:00
EMP3562,VANCO0891,Sarah,Robinson,sarah.robinson@valleynonprofitcenter8.org,555-877-2039,Director,admin,Operations,2017-04-20,False,True,2024-10-21,True,"[""billing"", ""reports"", ""settings"", ""users""]",2017-04-20 00:00:00,2024-11-20 14:30:00
EMP3563,VANCO0892,Karen,Flores,karen.flores@citynonprofitcenter10.org,555-850-6538,Director,admin,Operations,2019-04-05,True,True,2024-10-28,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-04-05 00:00:00,2024-11-20 14:30:00
EMP3564,VANCO0892,Donald,Johnson,donald.johnson@citynonprofitcenter10.org,555-916-6803,Finance Manager,finance,Finance,2019-05-26,False,True,2024-11-07,False,"[""billing"", ""reports""]",2019-05-26 00:00:00,2024-11-20 14:30:00
EMP3565,VANCO0892,Paul,Hernandez,paul.hernandez@citynonprofitcenter10.org,555-393-4728,Volunteer Coordinator,teacher,Operations,2021-04-20,False,True,2024-11-04,True,"[""basic_access""]",2021-04-20 00:00:00,2024-11-20 14:30:00
EMP3566,VANCO0892,Anthony,Thomas,anthony.thomas@citynonprofitcenter10.org,555-703-4252,Program Coordinator,teacher,Programs,2019-04-18,False,True,2024-11-03,True,"[""basic_access""]",2019-04-18 00:00:00,2024-11-20 14:30:00
EMP3567,VANCO0893,Thomas,King,thomas.king@citynonprofitcenter11.org,555-497-6084,Finance Manager,finance,Finance,2023-12-10,True,True,2024-10-21,False,"[""billing"", ""reports"", ""settings"", ""users""]",2023-12-10 00:00:00,2024-11-20 14:30:00
EMP3568,VANCO0893,Laura,Garcia,laura.garcia@citynonprofitcenter11.org,555-662-3873,Director,admin,Operations,2024-08-08,False,True,2024-11-07,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-08-08 00:00:00,2024-11-20 14:30:00
EMP3569,VANCO0893,James,King,james.king@citynonprofitcenter11.org,555-781-7986,Program Coordinator,volunteer,Programs,2023-09-25,False,False,2024-10-30,False,"[""basic_access""]",2023-09-25 00:00:00,2024-11-20 14:30:00
EMP3570,VANCO0894,Matthew,Green,matthew.green@communitynonprofitcenter10.org,555-254-3482,Development Coordinator,volunteer,Operations,2019-03-16,True,True,2024-11-08,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-03-16 00:00:00,2024-11-20 14:30:00
EMP3571,VANCO0894,Charles,Hill,charles.hill@communitynonprofitcenter10.org,555-586-6791,Administrative Assistant,volunteer,Administration,2019-03-06,False,False,2024-11-18,True,"[""basic_access""]",2019-03-06 00:00:00,2024-11-20 14:30:00
EMP3572,VANCO0894,Susan,Wright,susan.wright@communitynonprofitcenter10.org,555-122-4425,Program Director,admin,Programs,2022-01-23,False,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-01-23 00:00:00,2024-11-20 14:30:00
EMP3573,VANCO0894,Nancy,Clark,nancy.clark@communitynonprofitcenter10.org,555-548-1223,Executive Director,admin,Operations,2021-12-26,False,True,2024-10-31,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-12-26 00:00:00,2024-11-20 14:30:00
EMP3574,VANCO0895,Jeffrey,Johnson,jeffrey.johnson@valleynonprofitcenter9.org,555-347-8447,President,admin,Operations,2023-04-15,True,True,2024-10-21,False,"[""billing"", ""reports"", ""settings"", ""users""]",2023-04-15 00:00:00,2024-11-20 14:30:00
EMP3575,VANCO0895,Donna,Torres,donna.torres@valleynonprofitcenter9.org,555-590-2554,Grant Coordinator,volunteer,Operations,2024-01-13,False,True,2024-11-12,True,"[""basic_access""]",2024-01-13 00:00:00,2024-11-20 14:30:00
EMP3576,VANCO0895,Matthew,Adams,matthew.adams@valleynonprofitcenter9.org,555-842-4351,Finance Director,admin,Finance,2022-12-16,False,True,2024-10-30,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-12-16 00:00:00,2024-11-20 14:30:00
EMP3577,VANCO0895,Edward,Campbell,edward.campbell@valleynonprofitcenter9.org,555-585-3874,Program Officer,volunteer,Administration,2022-09-21,False,True,2024-11-09,False,"[""basic_access""]",2022-09-21 00:00:00,2024-11-20 14:30:00
EMP3578,VANCO0896,Karen,Wright,karen.wright@countynonprofitcenter12.org,555-604-7891,Volunteer Coordinator,volunteer,Operations,2023-04-20,True,True,2024-10-24,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-04-20 00:00:00,2024-11-20 14:30:00
EMP3579,VANCO0896,Mary,Moore,mary.moore@countynonprofitcenter12.org,555-723-2430,Director,admin,Operations,2024-09-02,False,True,2024-11-10,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-09-02 00:00:00,2024-11-20 14:30:00
EMP3580,VANCO0896,Jacob,Miller,jacob.miller@countynonprofitcenter12.org,555-682-6611,Program Coordinator,teacher,Programs,2024-04-23,False,True,2024-11-18,True,"[""basic_access""]",2024-04-23 00:00:00,2024-11-20 14:30:00
EMP3581,VANCO0897,Sarah,Lewis,sarah.lewis@valleynonprofitcenter10.org,555-265-3514,Executive Director,admin,Operations,2025-05-13,True,True,2024-10-29,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-05-13 00:00:00,2024-11-20 14:30:00
EMP3582,VANCO0897,Sandra,Lopez,sandra.lopez@valleynonprofitcenter10.org,555-584-1779,Administrative Assistant,director,Administration,2024-11-30,False,True,2024-10-27,False,"[""basic_access""]",2024-11-30 00:00:00,2024-11-20 14:30:00
EMP3583,VANCO0897,Jessica,Campbell,jessica.campbell@valleynonprofitcenter10.org,555-797-7816,Program Director,admin,Programs,2024-12-24,False,True,2024-10-22,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-12-24 00:00:00,2024-11-20 14:30:00
EMP3584,VANCO0897,Brian,Johnson,brian.johnson@valleynonprofitcenter10.org,555-389-2657,Development Coordinator,director,Operations,2024-09-29,False,True,2024-11-16,True,"[""basic_access""]",2024-09-29 00:00:00,2024-11-20 14:30:00
EMP3585,VANCO0897,Timothy,Nguyen,timothy.nguyen@valleynonprofitcenter10.org,555-599-8564,Finance Manager,finance,Finance,2025-03-14,False,True,2024-11-19,True,"[""billing"", ""reports""]",2025-03-14 00:00:00,2024-11-20 14:30:00
EMP3586,VANCO0898,Jacob,Clark,jacob.clark@countynonprofitcenter13.org,555-952-7420,Program Officer,teacher,Administration,2017-05-20,True,True,2024-11-03,True,"[""billing"", ""reports"", ""settings"", ""users""]",2017-05-20 00:00:00,2024-11-20 14:30:00
EMP3587,VANCO0898,Joshua,Robinson,joshua.robinson@countynonprofitcenter13.org,555-834-6408,President,admin,Operations,2019-07-07,False,True,2024-10-23,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-07-07 00:00:00,2024-11-20 14:30:00
EMP3588,VANCO0898,Jessica,Rodriguez,jessica.rodriguez@countynonprofitcenter13.org,555-948-4174,Finance Director,admin,Finance,2019-08-13,False,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-08-13 00:00:00,2024-11-20 14:30:00
EMP3589,VANCO0899,Paul,Gonzalez,paul.gonzalez@metrononprofitcenter4.org,555-571-2694,Administrative Assistant,teacher,Administration,2021-11-12,True,True,2024-11-08,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-11-12 00:00:00,2024-11-20 14:30:00
EMP3590,VANCO0899,Charles,Allen,charles.allen@metrononprofitcenter4.org,555-643-3703,Development Coordinator,teacher,Operations,2021-08-22,False,True,2024-11-06,True,"[""basic_access""]",2021-08-22 00:00:00,2024-11-20 14:30:00
EMP3591,VANCO0899,Thomas,Scott,thomas.scott@metrononprofitcenter4.org,555-916-2885,Program Director,admin,Programs,2020-04-27,False,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-04-27 00:00:00,2024-11-20 14:30:00
EMP3592,VANCO0899,Michelle,Young,michelle.young@metrononprofitcenter4.org,555-585-4564,Executive Director,admin,Operations,2021-04-01,False,False,2024-11-10,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-04-01 00:00:00,2024-11-20 14:30:00
EMP3593,VANCO0900,Ryan,Young,ryan.young@citynonprofitcenter12.org,555-907-8014,Administrative Assistant,director,Administration,2023-10-09,True,True,2024-10-29,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-10-09 00:00:00,2024-11-20 14:30:00
EMP3594,VANCO0900,Jacob,Thomas,jacob.thomas@citynonprofitcenter12.org,555-340-9425,Finance Director,admin,Finance,2024-04-21,False,True,2024-11-12,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-04-21 00:00:00,2024-11-20 14:30:00
EMP3595,VANCO0900,Sharon,Gonzalez,sharon.gonzalez@citynonprofitcenter12.org,555-563-8412,Program Officer,teacher,Administration,2023-05-03,False,True,2024-10-23,False,"[""basic_access""]",2023-05-03 00:00:00,2024-11-20 14:30:00
EMP3596,VANCO0901,Richard,Nguyen,richard.nguyen@metrononprofitcenter5.org,555-448-5831,Finance Manager,finance,Finance,2022-04-22,True,True,2024-11-17,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-04-22 00:00:00,2024-11-20 14:30:00
EMP3597,VANCO0901,Timothy,Torres,timothy.torres@metrononprofitcenter5.org,555-475-9537,Administrative Assistant,volunteer,Administration,2025-05-08,False,True,2024-11-17,False,"[""basic_access""]",2025-05-08 00:00:00,2024-11-20 14:30:00
EMP3598,VANCO0901,Donna,Adams,donna.adams@metrononprofitcenter5.org,555-232-8718,Volunteer Coordinator,volunteer,Operations,2021-08-16,False,True,2024-10-22,False,"[""basic_access""]",2021-08-16 00:00:00,2024-11-20 14:30:00
EMP3599,VANCO0901,Anthony,Rodriguez,anthony.rodriguez@metrononprofitcenter5.org,555-710-8099,Director,admin,Operations,2023-03-13,False,True,2024-11-01,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-03-13 00:00:00,2024-11-20 14:30:00
EMP3600,VANCO0901,Timothy,Martinez,timothy.martinez@metrononprofitcenter5.org,555-910-1678,Program Coordinator,teacher,Programs,2025-05-24,False,True,2024-11-09,False,"[""basic_access""]",2025-05-24 00:00:00,2024-11-20 14:30:00
EMP3601,VANCO0902,Barbara,Moore,barbara.moore@communitynonprofitcenter11.org,555-443-4722,Finance Director,admin,Finance,2023-07-08,True,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-07-08 00:00:00,2024-11-20 14:30:00
EMP3602,VANCO0902,Jennifer,Hill,jennifer.hill@communitynonprofitcenter11.org,555-350-5022,Administrative Assistant,director,Administration,2023-11-07,False,True,2024-10-22,False,"[""basic_access""]",2023-11-07 00:00:00,2024-11-20 14:30:00
EMP3603,VANCO0902,Sarah,Davis,sarah.davis@communitynonprofitcenter11.org,555-395-7277,President,admin,Operations,2019-09-03,False,True,2024-11-19,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-09-03 00:00:00,2024-11-20 14:30:00
EMP3604,VANCO0902,William,Thompson,william.thompson@communitynonprofitcenter11.org,555-534-4024,Program Officer,volunteer,Administration,2022-05-08,False,False,2024-10-26,True,"[""basic_access""]",2022-05-08 00:00:00,2024-11-20 14:30:00
EMP3605,VANCO0902,Donald,Rivera,donald.rivera@communitynonprofitcenter11.org,555-647-4753,Grant Coordinator,director,Operations,2020-07-10,False,True,2024-11-14,True,"[""basic_access""]",2020-07-10 00:00:00,2024-11-20 14:30:00
EMP3606,VANCO0903,Ryan,Wright,ryan.wright@countynonprofitcenter14.org,555-822-3355,Director,admin,Operations,2017-04-04,True,True,2024-10-31,True,"[""billing"", ""reports"", ""settings"", ""users""]",2017-04-04 00:00:00,2024-11-20 14:30:00
EMP3607,VANCO0903,Paul,King,paul.king@countynonprofitcenter14.org,555-484-6694,Volunteer Coordinator,director,Operations,2021-09-11,False,True,2024-10-21,True,"[""basic_access""]",2021-09-11 00:00:00,2024-11-20 14:30:00
EMP3608,VANCO0903,John,Thomas,john.thomas@countynonprofitcenter14.org,555-436-7033,Finance Manager,finance,Finance,2020-12-04,False,True,2024-11-03,True,"[""billing"", ""reports""]",2020-12-04 00:00:00,2024-11-20 14:30:00
EMP3609,VANCO0904,Richard,Jackson,richard.jackson@metrononprofitcenter6.org,555-127-7093,Administrative Assistant,volunteer,Administration,2025-01-07,True,True,2024-11-12,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-07 00:00:00,2024-11-20 14:30:00
EMP3610,VANCO0904,Anthony,Rodriguez,anthony.rodriguez@metrononprofitcenter6.org,555-283-3007,Finance Director,admin,Finance,2025-06-08,False,True,2024-11-15,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-06-08 00:00:00,2024-11-20 14:30:00
EMP3611,VANCO0904,Daniel,Allen,daniel.allen@metrononprofitcenter6.org,555-492-3496,President,admin,Operations,2025-04-03,False,True,2024-11-05,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-03 00:00:00,2024-11-20 14:30:00
EMP3612,VANCO0905,Donna,Taylor,donna.taylor@citynonprofitcenter13.org,555-729-2970,Grant Coordinator,teacher,Operations,2023-07-13,True,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-07-13 00:00:00,2024-11-20 14:30:00
EMP3613,VANCO0905,Susan,Robinson,susan.robinson@citynonprofitcenter13.org,555-501-8372,Finance Director,admin,Finance,2024-01-11,False,True,2024-11-06,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-01-11 00:00:00,2024-11-20 14:30:00
EMP3614,VANCO0905,Sandra,Walker,sandra.walker@citynonprofitcenter13.org,555-507-9371,Administrative Assistant,director,Administration,2023-09-01,False,True,2024-11-19,True,"[""basic_access""]",2023-09-01 00:00:00,2024-11-20 14:30:00
EMP3615,VANCO0905,Matthew,Rodriguez,matthew.rodriguez@citynonprofitcenter13.org,555-642-4834,President,admin,Operations,2024-02-20,False,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-02-20 00:00:00,2024-11-20 14:30:00
